year,month,geography,record_count,burned_acres,named_record_count,records_with_coordinates,certified_or_final_count,source_id,source_scope,coverage_tier,coverage_status,calendar_window_complete,provisional,comparable_over_time,causal_smoke_attribution
2006,4,Canada,1060,239751,89,1060,1060,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2006,5,Canada,1074,92175,72,1074,1074,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2006,6,Canada,1638,2103083,236,1638,1638,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2006,7,Canada,2750,676608,121,2750,2750,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2006,8,Canada,1477,995416,54,1477,1477,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2006,9,Canada,1253,207172,17,1253,1253,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2006,10,Canada,176,1532,4,176,176,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2006,11,Canada,17,6750,5,17,17,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2006,12,Canada,14,17,10,14,14,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2007,1,Canada,8,12,1,8,8,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2007,2,Canada,8,2,1,8,8,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2007,3,Canada,60,706,2,60,60,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2007,4,Canada,648,16191,50,648,648,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2007,5,Canada,1360,1104931,86,1360,1360,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2007,6,Canada,1124,1520845,86,1124,1124,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2007,7,Canada,1743,1711428,155,1743,1743,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2007,8,Canada,1475,25818,65,1475,1475,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2007,9,Canada,287,2509,11,287,287,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2007,10,Canada,143,1493,5,143,143,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2007,11,Canada,37,125,0,37,37,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2007,12,Canada,6,1,0,6,6,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2008,1,Canada,14,147,5,14,14,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2008,2,Canada,6,54,2,6,6,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2008,3,Canada,35,4497,6,35,35,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2008,4,Canada,478,11216,41,478,478,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2008,5,Canada,1248,227449,244,1248,1248,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2008,6,Canada,1129,2288266,282,1129,1129,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2008,7,Canada,1358,1278223,133,1358,1358,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2008,8,Canada,1367,249488,48,1367,1367,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2008,9,Canada,266,1360,19,266,266,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2008,10,Canada,196,2361,15,196,196,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2008,11,Canada,35,368,4,35,35,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2008,12,Canada,12,271,4,12,12,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2009,1,Canada,18,4356,6,18,18,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2009,2,Canada,19,3811,6,19,19,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2009,3,Canada,29,63,4,29,29,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2009,4,Canada,668,9220,117,668,668,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2009,5,Canada,1320,220738,285,1320,1320,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2009,6,Canada,1612,567347,213,1612,1612,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2009,7,Canada,1566,827874,17,1566,1566,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2009,8,Canada,949,101482,39,949,949,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2009,9,Canada,677,7376,49,677,677,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2009,10,Canada,122,550,5,122,122,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2009,11,Canada,33,2507,6,33,33,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2009,12,Canada,15,2022,7,15,15,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2010,1,Canada,11,273,5,11,11,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2010,2,Canada,8,12,3,8,8,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2010,3,Canada,188,3478,3,188,188,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2010,4,Canada,1096,21717,66,1096,1096,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2010,5,Canada,1367,751390,110,1367,1367,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2010,6,Canada,1102,4374445,191,1102,1102,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2010,7,Canada,2145,2185489,226,2145,2145,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2010,8,Canada,996,204690,67,996,996,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2010,9,Canada,182,302797,8,182,182,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2010,10,Canada,159,5419,9,159,159,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2010,11,Canada,51,3903,3,51,51,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2010,12,Canada,7,6,4,7,7,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2011,1,Canada,4,2,0,4,4,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2011,2,Canada,2,0,0,2,2,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2011,3,Canada,30,84,0,30,30,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2011,4,Canada,336,37952,51,336,336,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2011,5,Canada,949,2144300,176,949,949,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2011,6,Canada,602,1880620,84,602,602,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2011,7,Canada,1006,1563062,49,1006,1006,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2011,8,Canada,979,104311,30,979,979,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2011,9,Canada,501,80382,54,501,501,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2011,10,Canada,205,29077,16,205,205,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2011,11,Canada,51,84364,3,51,51,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2011,12,Canada,6,1,0,6,6,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2012,1,Canada,17,5,0,17,17,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2012,2,Canada,5,1,0,5,5,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2012,3,Canada,161,6304,4,161,161,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2012,4,Canada,903,16588,41,903,903,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2012,5,Canada,1326,889890,96,1326,1326,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2012,6,Canada,724,1086519,48,724,724,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2012,7,Canada,2509,2134246,206,2509,2509,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2012,8,Canada,1421,244582,95,1421,1421,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2012,9,Canada,655,19321,16,655,655,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2012,10,Canada,154,16412,2,154,154,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2012,11,Canada,12,6,2,12,12,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2012,12,Canada,1,0,0,1,1,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2013,1,Canada,2,37,0,2,2,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2013,2,Canada,3,17,1,3,3,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2013,3,Canada,36,132,0,36,36,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2013,4,Canada,454,19801,7,454,454,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2013,5,Canada,1450,93229,184,1450,1450,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2013,6,Canada,872,7467903,70,872,872,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2013,7,Canada,1269,2528151,68,1269,1269,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2013,8,Canada,1631,347584,136,1631,1631,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2013,9,Canada,401,14870,54,401,401,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2013,10,Canada,103,1464,5,103,103,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2013,11,Canada,20,4,2,20,20,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2013,12,Canada,3,4,0,3,3,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2014,1,Canada,10,27,1,10,10,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2014,2,Canada,4,94,0,4,4,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2014,3,Canada,23,136,0,23,23,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2014,4,Canada,298,3870,45,298,298,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2014,5,Canada,917,281557,225,917,917,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2014,6,Canada,820,6114322,76,820,820,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2014,7,Canada,1350,3981421,148,1350,1350,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2014,8,Canada,1204,823349,132,1204,1204,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2014,9,Canada,261,4531,24,261,261,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2014,10,Canada,102,465,8,102,102,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2014,11,Canada,19,24,1,19,19,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2014,12,Canada,4,1,0,4,4,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2015,1,Canada,2,3,0,2,2,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2015,2,Canada,6,17,0,6,6,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2015,3,Canada,67,1007,2,67,67,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2015,4,Canada,580,22652,86,580,580,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2015,5,Canada,1949,2595874,381,1949,1949,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2015,6,Canada,1772,6315030,282,1772,1772,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2015,7,Canada,1458,560064,193,1458,1458,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2015,8,Canada,815,110700,65,815,815,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2015,9,Canada,204,2619,28,204,204,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2015,10,Canada,130,41253,15,130,130,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2015,11,Canada,34,8305,2,34,34,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2015,12,Canada,11,3,0,11,11,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2016,1,Canada,10,3,0,10,10,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2016,2,Canada,19,1030,0,19,19,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2016,3,Canada,92,1305,0,92,92,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2016,4,Canada,928,239109,237,928,928,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2016,5,Canada,971,1489714,171,971,971,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2016,6,Canada,1141,952510,157,1141,1141,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2016,7,Canada,980,542443,70,980,980,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2016,8,Canada,782,18357,53,782,782,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2016,9,Canada,210,220,22,210,210,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2016,10,Canada,73,7577,7,73,73,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2016,11,Canada,24,80,0,24,24,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2016,12,Canada,5,29,0,5,5,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2017,1,Canada,5,2,1,5,5,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2017,2,Canada,8,594,3,8,8,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2017,3,Canada,29,682,2,29,29,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2017,4,Canada,314,5408,37,314,314,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2017,5,Canada,755,88271,138,755,755,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2017,6,Canada,608,1090574,64,608,608,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2017,7,Canada,1665,5738965,177,1665,1665,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2017,8,Canada,1636,1827647,243,1636,1636,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2017,9,Canada,376,107778,91,376,376,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2017,10,Canada,235,9711,54,235,235,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2017,11,Canada,20,6,8,20,20,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2017,12,Canada,3,23,0,3,3,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2018,1,Canada,5,0,2,5,5,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2018,2,Canada,0,0,0,0,0,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2018,3,Canada,40,413,6,40,40,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2018,4,Canada,362,22325,102,362,362,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2018,5,Canada,1603,638332,372,1603,1603,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2018,6,Canada,1358,675602,192,1358,1358,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2018,7,Canada,1881,2464013,158,1881,1881,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2018,8,Canada,1442,1944262,101,1442,1442,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2018,9,Canada,274,1059,51,274,274,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2018,10,Canada,125,1527,15,125,125,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2018,11,Canada,13,21,2,13,13,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2018,12,Canada,6,999,0,6,6,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2019,1,Canada,18,6,4,18,18,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2019,2,Canada,2,2,0,2,2,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
2019,3,Canada,86,1188,8,86,86,nrcan-nfdb-all-fire-points-2026-06-08,provincial and territorial reported fire point records,all_reported_occurrences,agency_year_coverage_varies,true,false,false,false
