zcta,name,state,population_2020,latitude,longitude,grid_distance_km,smoke_days_aqi101_equiv,mean_smoke_pm25_ug_m3,population_days
02067,ZCTA5 02067,MA,18553,42.1076,-71.181828,2.967,1,0.774,18553
02071,ZCTA5 02071,MA,968,42.103425,-71.273589,5.259,1,0.774,968
02072,ZCTA5 02072,MA,29281,42.119006,-71.10365,9.372,1,0.774,29281
02081,ZCTA5 02081,MA,20584,42.147042,-71.269965,7.738,1,0.774,20584
02090,ZCTA5 02090,MA,16266,42.219645,-71.216768,5.601,1,0.766,16266
02093,ZCTA5 02093,MA,12178,42.052671,-71.356858,10.051,1,0.754,12178
02108,ZCTA5 02108,MA,4228,42.357758,-71.064899,2.431,1,0.769,4228
02109,ZCTA5 02109,MA,3921,42.366988,-71.050548,3.211,1,0.769,3921
02110,ZCTA5 02110,MA,2921,42.362086,-71.049943,3.36,1,0.769,2921
02111,ZCTA5 02111,MA,9716,42.350518,-71.059077,3.303,1,0.769,9716
02113,ZCTA5 02113,MA,7126,42.365331,-71.055233,2.856,1,0.769,7126
02114,ZCTA5 02114,MA,14469,42.363174,-71.068646,1.868,1,0.769,14469
02115,ZCTA5 02115,MA,31604,42.337105,-71.105696,3.895,1,0.769,31604
02116,ZCTA5 02116,MA,23408,42.350579,-71.076397,2.41,1,0.769,23408
02118,ZCTA5 02118,MA,29073,42.337582,-71.070482,3.926,1,0.769,29073
02119,ZCTA5 02119,MA,29175,42.324029,-71.085017,5.124,1,0.769,29175
02120,ZCTA5 02120,MA,17578,42.33209,-71.096545,4.256,1,0.769,17578
02121,ZCTA5 02121,MA,28766,42.306267,-71.085897,7.093,1,0.769,28766
02122,ZCTA5 02122,MA,24385,42.291413,-71.042158,9.564,1,0.769,24385
02124,ZCTA5 02124,MA,50972,42.285805,-71.070571,8.948,1,0.766,50972
02125,ZCTA5 02125,MA,34926,42.315682,-71.055555,6.651,1,0.769,34926
02126,ZCTA5 02126,MA,22734,42.274227,-71.097423,6.475,1,0.766,22734
02127,ZCTA5 02127,MA,37939,42.334992,-71.039093,5.68,1,0.769,37939
02128,ZCTA5 02128,MA,43066,42.361519,-71.007393,6.805,1,0.769,43066
02129,ZCTA5 02129,MA,19120,42.379657,-71.061487,2.533,1,0.769,19120
02130,ZCTA5 02130,MA,38284,42.309174,-71.113835,7.055,1,0.769,38284
02131,ZCTA5 02131,MA,30544,42.284333,-71.126228,6.228,1,0.766,30544
02132,ZCTA5 02132,MA,27111,42.280455,-71.162017,5.545,1,0.766,27111
02134,ZCTA5 02134,MA,21707,42.358016,-71.128608,3.485,1,0.769,21707
02135,ZCTA5 02135,MA,47232,42.349688,-71.153964,5.765,1,0.769,47232
02136,ZCTA5 02136,MA,35102,42.255083,-71.12922,3.176,1,0.766,35102
02138,ZCTA5 02138,MA,37982,42.379637,-71.135152,3.907,1,0.769,37982
02139,ZCTA5 02139,MA,39525,42.362986,-71.103353,1.385,1,0.769,39525
02140,ZCTA5 02140,MA,21447,42.392157,-71.133996,4.413,1,0.769,21447
02141,ZCTA5 02141,MA,15130,42.3703,-71.08256,0.564,1,0.769,15130
02142,ZCTA5 02142,MA,4499,42.361994,-71.081588,1.098,1,0.769,4499
02143,ZCTA5 02143,MA,26022,42.381407,-71.096714,1.403,1,0.769,26022
02144,ZCTA5 02144,MA,25497,42.399655,-71.12255,4.275,1,0.769,25497
02145,ZCTA5 02145,MA,27520,42.391577,-71.08991,2.4,1,0.769,27520
02148,ZCTA5 02148,MA,66274,42.42938,-71.058706,7.068,1,0.769,66274
02149,ZCTA5 02149,MA,49075,42.405938,-71.054649,4.911,1,0.769,49075
02150,ZCTA5 02150,MA,40721,42.396824,-71.031348,5.624,1,0.769,40721
02151,ZCTA5 02151,MA,62252,42.41829,-71.001251,9.012,1,0.769,62252
02152,ZCTA5 02152,MA,19316,42.373055,-70.974807,8.062,1,0.757,19316
02155,ZCTA5 02155,MA,61483,42.42384,-71.107673,6.172,1,0.769,61483
02163,ZCTA5 02163,MA,1391,42.365915,-71.122177,2.73,1,0.769,1391
02169,ZCTA5 02169,MA,62140,42.248386,-71.002279,7.646,1,0.759,62140
02170,ZCTA5 02170,MA,19950,42.266415,-71.015576,9.925,1,0.759,19950
02171,ZCTA5 02171,MA,19539,42.293327,-71.018193,10.179,1,0.757,19539
02176,ZCTA5 02176,MA,29817,42.455723,-71.059019,6.412,1,0.788,29817
02180,ZCTA5 02180,MA,23244,42.474208,-71.097665,6.881,1,0.788,23244
02184,ZCTA5 02184,MA,39143,42.206188,-71.00232,3.918,1,0.759,39143
02186,ZCTA5 02186,MA,28637,42.241559,-71.082437,5.726,1,0.766,28637
02188,ZCTA5 02188,MA,15133,42.204662,-70.957633,2.134,1,0.759,15133
02189,ZCTA5 02189,MA,15123,42.209781,-70.928176,3.928,1,0.759,15123
02190,ZCTA5 02190,MA,18910,42.166731,-70.952363,2.322,1,0.759,18910
02191,ZCTA5 02191,MA,8271,42.243453,-70.942033,6.631,1,0.759,8271
02199,ZCTA5 02199,MA,1574,42.347476,-71.082035,2.577,1,0.769,1574
02203,ZCTA5 02203,MA,0,42.360588,-71.058737,2.729,1,0.769,0
02210,ZCTA5 02210,MA,5808,42.347472,-71.039271,4.823,1,0.769,5808
02215,ZCTA5 02215,MA,26926,42.347635,-71.103082,2.729,1,0.769,26926
02301,ZCTA5 02301,MA,69418,42.078371,-71.042304,3.749,0,0.799,0
02302,ZCTA5 02302,MA,36202,42.088907,-70.998375,5.112,0,0.799,0
02322,ZCTA5 02322,MA,4777,42.132461,-71.054013,9.551,1,0.759,4777
02324,ZCTA5 02324,MA,25676,41.972376,-70.978773,9.154,0,0.799,0
02330,ZCTA5 02330,MA,11645,41.875179,-70.746715,6.996,0,0.76,0
02332,ZCTA5 02332,MA,16090,42.044407,-70.70606,10.819,0,0.746,0
02333,ZCTA5 02333,MA,14382,42.037116,-70.942178,6.907,0,0.799,0
02338,ZCTA5 02338,MA,7749,42.002634,-70.863706,2.12,0,0.761,0
02339,ZCTA5 02339,MA,14833,42.122956,-70.85631,6.865,0,0.772,0
02341,ZCTA5 02341,MA,10367,42.05024,-70.867359,5.912,0,0.761,0
02343,ZCTA5 02343,MA,11364,42.140346,-70.997861,5.813,1,0.759,11364
02346,ZCTA5 02346,MA,24245,41.878004,-70.869267,2.997,0,0.76,0
02347,ZCTA5 02347,MA,11523,41.834384,-70.956826,5.728,0,0.76,0
02351,ZCTA5 02351,MA,17085,42.115764,-70.956597,7.824,1,0.759,17085
02356,ZCTA5 02356,MA,12767,42.060539,-71.119671,7.978,0,0.799,0
02357,ZCTA5 02357,MA,1906,42.054978,-71.080651,4.699,0,0.799,0
02359,ZCTA5 02359,MA,18361,42.067804,-70.805713,7.818,0,0.761,0
02360,ZCTA5 02360,MA,61134,41.882062,-70.631289,8.381,0,0.746,0
02364,ZCTA5 02364,MA,13708,41.987196,-70.741942,8.108,0,0.761,0
02366,ZCTA5 02366,MA,83,41.850984,-70.654984,6.116,0,0.76,0
02367,ZCTA5 02367,MA,2930,41.9591,-70.802753,5.567,0,0.761,0
02368,ZCTA5 02368,MA,35025,42.176092,-71.052043,7.388,1,0.759,35025
02370,ZCTA5 02370,MA,17803,42.130399,-70.910615,7.555,1,0.759,17803
02375,ZCTA5 02375,MA,10373,42.00569,-71.078041,6.39,0,0.799,0
02379,ZCTA5 02379,MA,7697,42.021617,-71.026717,2.86,0,0.799,0
02382,ZCTA5 02382,MA,15121,42.078974,-70.93939,7.872,0,0.799,0
02420,ZCTA5 02420,MA,15502,42.457055,-71.215464,6.883,1,0.754,15502
02421,ZCTA5 02421,MA,18950,42.438547,-71.239573,4.038,1,0.754,18950
02445,ZCTA5 02445,MA,22499,42.325483,-71.135045,6.211,1,0.769,22499
02446,ZCTA5 02446,MA,31957,42.343499,-71.122244,3.995,1,0.769,31957
02451,ZCTA5 02451,MA,17953,42.397825,-71.255701,2.615,1,0.754,17953
02452,ZCTA5 02452,MA,15340,42.39358,-71.213916,5.726,1,0.754,15340
02453,ZCTA5 02453,MA,31854,42.369542,-71.240513,5.901,1,0.754,31854
02457,ZCTA5 02457,MA,1560,42.299388,-71.274242,5.839,1,0.775,1560
02458,ZCTA5 02458,MA,12817,42.353585,-71.188192,8.319,1,0.769,12817
02459,ZCTA5 02459,MA,19017,42.314779,-71.192017,9.886,1,0.766,19017
02460,ZCTA5 02460,MA,9204,42.351824,-71.20849,9.027,1,0.754,9204
02461,ZCTA5 02461,MA,7430,42.317362,-71.206508,10.615,1,0.766,7430
02462,ZCTA5 02462,MA,1569,42.328708,-71.2559,8.915,1,0.775,1569
02464,ZCTA5 02464,MA,3193,42.312975,-71.218882,10.611,1,0.775,3193
02465,ZCTA5 02465,MA,12415,42.348912,-71.22633,8.471,1,0.754,12415
02466,ZCTA5 02466,MA,8434,42.344457,-71.248617,8.205,1,0.754,8434
02467,ZCTA5 02467,MA,22626,42.314321,-71.152778,8.092,1,0.769,22626
02468,ZCTA5 02468,MA,5713,42.328553,-71.22953,10.397,1,0.754,5713
02472,ZCTA5 02472,MA,35392,42.369451,-71.177925,7.271,1,0.769,35392
02474,ZCTA5 02474,MA,28551,42.420949,-71.15637,7.893,1,0.769,28551
02476,ZCTA5 02476,MA,17757,42.415637,-71.17567,8.337,1,0.754,17757
02478,ZCTA5 02478,MA,27286,42.395317,-71.180284,7.975,1,0.769,27286
02481,ZCTA5 02481,MA,17280,42.311947,-71.275517,6.488,1,0.775,17280
02482,ZCTA5 02482,MA,10710,42.293099,-71.298535,3.745,1,0.775,10710
02492,ZCTA5 02492,MA,21359,42.276483,-71.243714,7.763,1,0.775,21359
02493,ZCTA5 02493,MA,11851,42.360502,-71.303433,6.448,1,0.754,11851
02494,ZCTA5 02494,MA,10732,42.29949,-71.232519,9.053,1,0.775,10732
02532,ZCTA5 02532,MA,13411,41.751759,-70.597552,6.195,0,0.785,0
02534,ZCTA5 02534,MA,899,41.668942,-70.619407,4.727,0,0.809,0
02535,ZCTA5 02535,MA,1651,41.337961,-70.761674,4.571,0,0.779,0
02536,ZCTA5 02536,MA,19993,41.596295,-70.567471,4.452,0,0.809,0
02537,ZCTA5 02537,MA,6178,41.728421,-70.43581,7.786,0,0.782,0
02538,ZCTA5 02538,MA,4428,41.777378,-70.642447,7.375,0,0.76,0
02539,ZCTA5 02539,MA,5168,41.377655,-70.52208,7.579,0,0.789,0
02540,ZCTA5 02540,MA,8450,41.573891,-70.632042,7.45,0,0.809,0
02542,ZCTA5 02542,MA,793,41.707839,-70.54552,7.212,0,0.785,0
02543,ZCTA5 02543,MA,756,41.478974,-70.766911,8.916,0,0.819,0
02553,ZCTA5 02553,MA,164,41.712526,-70.620747,9.237,0,0.809,0
02554,ZCTA5 02554,MA,13517,41.289882,-70.094083,7.244,0,0.746,0
02556,ZCTA5 02556,MA,3338,41.639447,-70.624515,3.008,0,0.809,0
02557,ZCTA5 02557,MA,2372,41.441713,-70.576143,8.548,0,0.818,0
02558,ZCTA5 02558,MA,2178,41.745017,-70.653513,9.455,0,0.76,0
02559,ZCTA5 02559,MA,3388,41.690243,-70.616283,6.764,0,0.809,0
02561,ZCTA5 02561,MA,712,41.766737,-70.540595,1.19,0,0.785,0
02562,ZCTA5 02562,MA,3204,41.787209,-70.526717,1.77,0,0.785,0
02563,ZCTA5 02563,MA,10070,41.728137,-70.476549,6.404,0,0.785,0
02564,ZCTA5 02564,MA,703,41.271898,-69.984545,7.202,0,0.714,0
02568,ZCTA5 02568,MA,8172,41.458645,-70.612521,5.095,0,0.818,0
02571,ZCTA5 02571,MA,10858,41.761187,-70.695991,6.411,0,0.76,0
02575,ZCTA5 02575,MA,3167,41.400252,-70.656934,6.772,0,0.779,0
02576,ZCTA5 02576,MA,3957,41.772221,-70.762948,6.486,0,0.76,0
02584,ZCTA5 02584,MA,35,41.258845,-70.007333,9.595,0,0.714,0
02601,ZCTA5 02601,MA,16487,41.656038,-70.296764,8.542,0,0.782,0
02630,ZCTA5 02630,MA,1956,41.706756,-70.312489,3.186,0,0.782,0
02631,ZCTA5 02631,MA,10178,41.747513,-70.066223,8.027,0,0.699,0
02632,ZCTA5 02632,MA,11475,41.659097,-70.346877,7.337,0,0.782,0
02633,ZCTA5 02633,MA,4664,41.689343,-69.972382,6.432,0,0.692,0
02635,ZCTA5 02635,MA,3632,41.624054,-70.439397,5.09,0,0.752,0
02637,ZCTA5 02637,MA,267,41.705726,-70.270928,6.285,0,0.782,0
02638,ZCTA5 02638,MA,2968,41.730245,-70.197392,6.678,0,0.763,0
02639,ZCTA5 02639,MA,3238,41.668067,-70.136979,2.007,0,0.763,0
02641,ZCTA5 02641,MA,332,41.753951,-70.155393,8.403,0,0.763,0
02642,ZCTA5 02642,MA,5752,41.8416,-69.974973,9.701,0,0.718,0
02643,ZCTA5 02643,MA,13,41.797941,-69.937327,3.938,0,0.718,0
02644,ZCTA5 02644,MA,3954,41.683488,-70.510786,8.625,0,0.809,0
02645,ZCTA5 02645,MA,10436,41.711083,-70.057611,9.0,0,0.763,0
02646,ZCTA5 02646,MA,1926,41.670596,-70.071449,7.142,0,0.763,0
02647,ZCTA5 02647,MA,136,41.630127,-70.310144,9.198,0,0.752,0
02648,ZCTA5 02648,MA,7325,41.670375,-70.412035,8.403,0,0.782,0
02649,ZCTA5 02649,MA,15060,41.616801,-70.490097,7.889,0,0.752,0
02650,ZCTA5 02650,MA,829,41.701947,-69.961453,7.88,0,0.692,0
02652,ZCTA5 02652,MA,1402,42.049534,-70.094987,11.174,0,0.723,0
02653,ZCTA5 02653,MA,6307,41.769125,-69.97358,5.379,0,0.718,0
02655,ZCTA5 02655,MA,3591,41.627984,-70.392013,4.715,0,0.752,0
02657,ZCTA5 02657,MA,3664,42.059829,-70.200407,6.613,0,0.728,0
02659,ZCTA5 02659,MA,1100,41.681474,-70.023529,7.026,0,0.692,0
02660,ZCTA5 02660,MA,6662,41.707699,-70.15856,3.263,0,0.763,0
02663,ZCTA5 02663,MA,257,41.894444,-70.01218,6.897,0,0.7,0
02664,ZCTA5 02664,MA,9935,41.674727,-70.195648,3.252,0,0.763,0
02666,ZCTA5 02666,MA,1052,41.99078,-70.045714,4.174,0,0.7,0
02667,ZCTA5 02667,MA,3309,41.921997,-70.023356,3.709,0,0.7,0
02668,ZCTA5 02668,MA,3222,41.716208,-70.363097,1.997,0,0.782,0
02670,ZCTA5 02670,MA,1463,41.660103,-70.170681,2.337,0,0.763,0
02671,ZCTA5 02671,MA,1216,41.675153,-70.109767,3.923,0,0.763,0
02672,ZCTA5 02672,MA,297,41.6357,-70.313634,9.302,0,0.752,0
02673,ZCTA5 02673,MA,8892,41.655637,-70.24724,7.928,0,0.763,0
02675,ZCTA5 02675,MA,6712,41.70395,-70.231552,6.826,0,0.763,0
02702,ZCTA5 02702,MA,4267,41.785113,-71.059047,7.449,0,0.798,0
02703,ZCTA5 02703,MA,46389,41.931653,-71.294503,3.071,1,0.782,46389
02713,ZCTA5 02713,MA,39,41.446308,-70.907447,5.06,0,0.815,0
02715,ZCTA5 02715,MA,4036,41.805594,-71.157707,4.083,0,0.798,0
02717,ZCTA5 02717,MA,4951,41.760106,-70.972762,4.092,0,0.792,0
02718,ZCTA5 02718,MA,6882,41.862486,-71.01169,7.992,0,0.78,0
02719,ZCTA5 02719,MA,15924,41.633667,-70.871362,9.459,0,0.788,0
02720,ZCTA5 02720,MA,31209,41.723023,-71.121527,5.603,0,0.798,0
02721,ZCTA5 02721,MA,28075,41.675125,-71.148281,6.918,0,0.869,0
02723,ZCTA5 02723,MA,16084,41.692705,-71.129726,8.689,0,0.798,0
02724,ZCTA5 02724,MA,18050,41.683936,-71.1775,6.374,0,0.869,0
02725,ZCTA5 02725,MA,2632,41.720043,-71.188272,6.532,0,0.798,0
02726,ZCTA5 02726,MA,15671,41.7597,-71.144592,1.138,0,0.798,0
02738,ZCTA5 02738,MA,5347,41.706839,-70.750958,3.698,0,0.788,0
02739,ZCTA5 02739,MA,6508,41.665794,-70.814531,3.597,0,0.788,0
02740,ZCTA5 02740,MA,45166,41.637485,-70.938265,8.995,0,0.859,0
02743,ZCTA5 02743,MA,10434,41.718217,-70.901151,4.98,0,0.792,0
02744,ZCTA5 02744,MA,13055,41.606252,-70.913632,9.251,0,0.859,0
02745,ZCTA5 02745,MA,25336,41.700737,-70.950546,2.765,0,0.792,0
02746,ZCTA5 02746,MA,17355,41.660995,-70.940137,7.257,0,0.792,0
02747,ZCTA5 02747,MA,22326,41.664711,-71.015699,8.068,0,0.792,0
02748,ZCTA5 02748,MA,11888,41.553084,-70.971453,5.522,0,0.859,0
02760,ZCTA5 02760,MA,28716,41.972567,-71.334375,5.542,1,0.782,28716
02762,ZCTA5 02762,MA,9945,42.012838,-71.336188,8.427,1,0.782,9945
02763,ZCTA5 02763,MA,2118,41.966866,-71.308574,3.335,1,0.782,2118
02764,ZCTA5 02764,MA,4081,41.851929,-71.153598,8.444,0,0.78,0
02766,ZCTA5 02766,MA,19202,41.965341,-71.18178,7.592,1,0.782,19202
02767,ZCTA5 02767,MA,15376,41.940996,-71.048499,4.74,0,0.78,0
02769,ZCTA5 02769,MA,12521,41.846878,-71.24487,8.096,0,0.805,0
02770,ZCTA5 02770,MA,5560,41.760864,-70.838956,10.563,0,0.788,0
02771,ZCTA5 02771,MA,15512,41.839798,-71.318047,3.018,0,0.805,0
02777,ZCTA5 02777,MA,17133,41.758163,-71.214181,5.761,0,0.798,0
02779,ZCTA5 02779,MA,6764,41.838061,-71.077615,7.871,0,0.78,0
02780,ZCTA5 02780,MA,52299,41.909112,-71.118346,2.7,0,0.78,0
02790,ZCTA5 02790,MA,16458,41.599176,-71.082371,5.281,0,0.859,0
02791,ZCTA5 02791,MA,312,41.527824,-71.079618,8.056,0,0.859,0
02802,ZCTA5 02802,RI,814,41.95213,-71.456233,5.183,1,0.771,814
02804,ZCTA5 02804,RI,2782,41.433033,-71.770061,6.101,0,0.789,0
02806,ZCTA5 02806,RI,17153,41.738191,-71.320181,8.598,0,0.805,0
02807,ZCTA5 02807,RI,1410,41.176783,-71.577054,7.773,0,0.803,0
02808,ZCTA5 02808,RI,2332,41.408251,-71.749674,5.765,0,0.789,0
02809,ZCTA5 02809,RI,22493,41.67573,-71.273331,7.415,0,0.869,0
02812,ZCTA5 02812,RI,1220,41.478963,-71.652575,5.531,0,0.789,0
02813,ZCTA5 02813,RI,8021,41.394216,-71.669822,5.883,0,0.789,0
02814,ZCTA5 02814,RI,7549,41.896117,-71.695403,1.255,1,0.834,7549
02815,ZCTA5 02815,RI,247,41.77463,-71.647954,8.278,0,0.845,0
02816,ZCTA5 02816,RI,33206,41.696499,-71.622662,4.52,0,0.845,0
02817,ZCTA5 02817,RI,6528,41.637083,-71.678361,6.98,0,0.83,0
02818,ZCTA5 02818,RI,19907,41.642919,-71.485719,8.546,0,0.845,0
02822,ZCTA5 02822,RI,5960,41.569431,-71.627921,1.636,0,0.83,0
02825,ZCTA5 02825,RI,5265,41.782067,-71.726833,3.703,0,0.825,0
02826,ZCTA5 02826,RI,822,41.982746,-71.653144,6.758,1,0.823,822
02827,ZCTA5 02827,RI,2224,41.698748,-71.739118,7.709,0,0.825,0
02828,ZCTA5 02828,RI,7469,41.877692,-71.560911,3.99,1,0.821,7469
02830,ZCTA5 02830,RI,6474,41.975622,-71.656388,7.573,1,0.823,6474
02831,ZCTA5 02831,RI,3860,41.769839,-71.607367,5.939,0,0.845,0
02832,ZCTA5 02832,RI,4887,41.514717,-71.729622,8.428,0,0.789,0
02833,ZCTA5 02833,RI,469,41.489686,-71.771972,8.076,0,0.789,0
02835,ZCTA5 02835,RI,5559,41.510088,-71.378366,6.895,0,0.878,0
02836,ZCTA5 02836,RI,158,41.454039,-71.620233,6.605,0,0.789,0
02837,ZCTA5 02837,RI,3616,41.518769,-71.167247,8.844,0,0.87,0
02838,ZCTA5 02838,RI,3801,41.965413,-71.479359,4.064,1,0.771,3801
02839,ZCTA5 02839,RI,1870,41.940757,-71.641513,6.689,1,0.834,1870
02840,ZCTA5 02840,RI,23902,41.476972,-71.318552,4.588,0,0.87,0
02841,ZCTA5 02841,RI,1220,41.510235,-71.329638,5.56,0,0.87,0
02842,ZCTA5 02842,RI,17115,41.517644,-71.277926,2.964,0,0.87,0
02852,ZCTA5 02852,RI,23579,41.588565,-71.459811,5.749,0,0.878,0
02857,ZCTA5 02857,RI,8339,41.822761,-71.633605,10.337,1,0.821,8339
02858,ZCTA5 02858,RI,580,41.964486,-71.651267,8.071,1,0.834,580
02859,ZCTA5 02859,RI,6701,41.959073,-71.757323,7.431,1,0.834,6701
02860,ZCTA5 02860,RI,47894,41.870562,-71.388681,7.729,0,0.805,0
02861,ZCTA5 02861,RI,27833,41.878603,-71.353131,7.278,0,0.805,0
02863,ZCTA5 02863,RI,22596,41.890064,-71.393481,9.751,0,0.805,0
02864,ZCTA5 02864,RI,36376,41.96746,-71.420572,4.709,1,0.771,36376
02865,ZCTA5 02865,RI,17902,41.915455,-71.449815,8.442,1,0.821,17902
02871,ZCTA5 02871,RI,17640,41.586609,-71.259211,6.574,0,0.869,0
02872,ZCTA5 02872,RI,231,41.596965,-71.320932,10.199,0,0.869,0
02873,ZCTA5 02873,RI,266,41.533129,-71.780545,10.0,0,0.812,0
02874,ZCTA5 02874,RI,6137,41.509056,-71.474417,3.6,0,0.878,0
02875,ZCTA5 02875,RI,350,41.452376,-71.640339,4.927,0,0.789,0
02876,ZCTA5 02876,RI,753,41.997229,-71.584372,7.227,1,0.823,753
02878,ZCTA5 02878,RI,16359,41.606983,-71.182634,3.359,0,0.869,0
02879,ZCTA5 02879,RI,20982,41.428836,-71.538376,4.033,0,0.858,0
02881,ZCTA5 02881,RI,8443,41.478083,-71.524717,8.883,0,0.878,0
02882,ZCTA5 02882,RI,12919,41.417088,-71.47227,3.969,0,0.858,0
02885,ZCTA5 02885,RI,11147,41.725138,-71.258805,10.561,0,0.798,0
02886,ZCTA5 02886,RI,29373,41.705428,-71.454379,6.059,0,0.845,0
02888,ZCTA5 02888,RI,19578,41.747671,-71.406118,8.039,0,0.845,0
02889,ZCTA5 02889,RI,28277,41.700591,-71.376927,3.035,0,0.845,0
02891,ZCTA5 02891,RI,21803,41.357774,-71.789616,6.604,0,0.788,0
02892,ZCTA5 02892,RI,5420,41.497124,-71.594197,10.114,0,0.83,0
02893,ZCTA5 02893,RI,31030,41.679601,-71.521114,6.64,0,0.845,0
02894,ZCTA5 02894,RI,814,41.44425,-71.699304,0.201,0,0.789,0
02895,ZCTA5 02895,RI,43269,42.001708,-71.499947,3.396,1,0.771,43269
02896,ZCTA5 02896,RI,11154,41.975186,-71.544069,7.499,1,0.771,11154
02898,ZCTA5 02898,RI,1887,41.51764,-71.668521,7.552,0,0.83,0
02903,ZCTA5 02903,RI,13264,41.81823,-71.409088,6.341,0,0.805,0
02904,ZCTA5 02904,RI,31542,41.858334,-71.436294,6.865,1,0.821,31542
02905,ZCTA5 02905,RI,26334,41.784725,-71.396103,6.239,0,0.805,0
02906,ZCTA5 02906,RI,25559,41.840172,-71.390407,5.543,0,0.805,0
02907,ZCTA5 02907,RI,29827,41.798593,-71.42463,7.834,0,0.805,0
02908,ZCTA5 02908,RI,38507,41.839825,-71.436794,7.175,1,0.821,38507
02909,ZCTA5 02909,RI,46119,41.821195,-71.453376,6.937,1,0.821,46119
02910,ZCTA5 02910,RI,21907,41.774999,-71.435594,9.619,0,0.805,0
02911,ZCTA5 02911,RI,16384,41.854888,-71.472812,3.877,1,0.821,16384
02912,ZCTA5 02912,RI,4739,41.825593,-71.402239,5.882,0,0.805,0
02914,ZCTA5 02914,RI,22140,41.815122,-71.365773,2.741,0,0.805,0
02915,ZCTA5 02915,RI,16603,41.772847,-71.354839,5.028,0,0.805,0
02916,ZCTA5 02916,RI,8350,41.842661,-71.352438,3.489,0,0.805,0
02917,ZCTA5 02917,RI,14738,41.906288,-71.523811,5.187,1,0.821,14738
02919,ZCTA5 02919,RI,29473,41.82744,-71.519879,3.595,1,0.821,29473
02920,ZCTA5 02920,RI,37791,41.767344,-71.465508,10.743,0,0.845,0
02921,ZCTA5 02921,RI,12406,41.760748,-71.514647,6.946,0,0.845,0
03031,ZCTA5 03031,NH,11763,42.874824,-71.600533,11.229,1,0.852,11763
03032,ZCTA5 03032,NH,5930,42.997059,-71.365806,7.872,1,0.755,5930
03033,ZCTA5 03033,NH,5639,42.749263,-71.67567,9.41,1,0.852,5639
03034,ZCTA5 03034,NH,4066,43.056895,-71.340635,5.683,1,0.755,4066
03036,ZCTA5 03036,NH,5251,42.98453,-71.255104,4.386,1,0.773,5251
03037,ZCTA5 03037,NH,4802,43.141274,-71.248197,7.367,1,0.75,4802
03038,ZCTA5 03038,NH,34482,42.887613,-71.282047,1.258,1,0.765,34482
03042,ZCTA5 03042,NH,7146,43.051027,-71.088254,10.157,1,0.768,7146
03043,ZCTA5 03043,NH,1610,42.994135,-71.816098,3.344,1,0.765,1610
03044,ZCTA5 03044,NH,4739,43.000369,-71.119162,7.917,1,0.768,4739
03045,ZCTA5 03045,NH,14107,43.021515,-71.563462,9.703,1,0.783,14107
03046,ZCTA5 03046,NH,3005,43.112473,-71.607479,1.057,1,0.783,3005
03047,ZCTA5 03047,NH,1727,42.936319,-71.867127,8.105,1,0.838,1727
03048,ZCTA5 03048,NH,3353,42.742874,-71.761755,6.335,1,0.853,3353
03049,ZCTA5 03049,NH,8342,42.749624,-71.585402,5.647,1,0.802,8342
03051,ZCTA5 03051,NH,25394,42.760497,-71.409393,5.951,1,0.771,25394
03052,ZCTA5 03052,NH,8478,42.846081,-71.468283,8.349,1,0.789,8478
03053,ZCTA5 03053,NH,25646,42.868588,-71.387247,8.599,1,0.765,25646
03054,ZCTA5 03054,NH,26622,42.852034,-71.519876,7.816,1,0.802,26622
03055,ZCTA5 03055,NH,16120,42.818645,-71.673354,4.052,1,0.852,16120
03057,ZCTA5 03057,NH,2612,42.908885,-71.694199,6.863,1,0.811,2612
03060,ZCTA5 03060,NH,31251,42.741087,-71.458266,7.605,1,0.802,31251
03062,ZCTA5 03062,NH,28966,42.722323,-71.501176,7.15,1,0.802,28966
03063,ZCTA5 03063,NH,16036,42.7821,-71.518366,1.156,1,0.802,16036
03064,ZCTA5 03064,NH,15069,42.77938,-71.47492,4.714,1,0.802,15069
03070,ZCTA5 03070,NH,6134,42.981209,-71.67752,2.176,1,0.811,6134
03071,ZCTA5 03071,NH,5198,42.746257,-71.874434,8.064,1,0.78,5198
03076,ZCTA5 03076,NH,14222,42.730992,-71.337075,0.903,1,0.771,14222
03077,ZCTA5 03077,NH,10684,43.038038,-71.205107,2.866,1,0.773,10684
03079,ZCTA5 03079,NH,30095,42.788267,-71.221725,10.964,1,0.765,30095
03082,ZCTA5 03082,NH,1621,42.896409,-71.768331,8.617,1,0.852,1621
03084,ZCTA5 03084,NH,1382,42.826723,-71.875416,5.726,1,0.838,1382
03086,ZCTA5 03086,NH,3982,42.832231,-71.759615,3.144,1,0.852,3982
03087,ZCTA5 03087,NH,15817,42.811092,-71.302688,7.44,1,0.765,15817
03101,ZCTA5 03101,NH,3885,42.989027,-71.466111,7.563,1,0.789,3885
03102,ZCTA5 03102,NH,33396,43.011907,-71.491063,8.449,1,0.755,33396
03103,ZCTA5 03103,NH,38039,42.950906,-71.44656,3.889,1,0.789,38039
03104,ZCTA5 03104,NH,34324,43.009552,-71.439782,6.082,1,0.755,34324
03106,ZCTA5 03106,NH,14799,43.081242,-71.446616,3.778,1,0.755,14799
03109,ZCTA5 03109,NH,10580,42.963734,-71.40035,7.488,1,0.789,10580
03110,ZCTA5 03110,NH,23322,42.935584,-71.536871,5.55,1,0.789,23322
