zcta,name,state,population_2020,latitude,longitude,land_sq_mi
01923,ZCTA5 01923,MA,27987,42.574174,-70.950516,13.205
01929,ZCTA5 01929,MA,3618,42.640451,-70.771165,13.962
01930,ZCTA5 01930,MA,29729,42.623248,-70.682798,26.198
01937,ZCTA5 01937,MA,100,42.585723,-70.984051,0.073
01938,ZCTA5 01938,MA,13785,42.68386,-70.842666,30.427
01940,ZCTA5 01940,MA,13326,42.534146,-71.038333,10.545
01944,ZCTA5 01944,MA,5395,42.576636,-70.767154,9.229
01945,ZCTA5 01945,MA,20462,42.501565,-70.858834,4.389
01949,ZCTA5 01949,MA,9779,42.610513,-71.007118,13.447
01950,ZCTA5 01950,MA,18289,42.812358,-70.891095,8.35
01951,ZCTA5 01951,MA,3582,42.773351,-70.850211,13.78
01952,ZCTA5 01952,MA,9236,42.844794,-70.841499,15.378
01960,ZCTA5 01960,MA,54155,42.53431,-70.969443,16.022
01966,ZCTA5 01966,MA,6992,42.640699,-70.62025,6.988
01969,ZCTA5 01969,MA,6161,42.720873,-70.89122,17.487
01970,ZCTA5 01970,MA,44451,42.527624,-70.86987,8.112
01982,ZCTA5 01982,MA,7618,42.626223,-70.85723,14.177
01983,ZCTA5 01983,MA,6569,42.641387,-70.943383,11.908
01984,ZCTA5 01984,MA,4979,42.600668,-70.88326,7.66
01985,ZCTA5 01985,MA,4500,42.799565,-70.964428,13.447
02019,ZCTA5 02019,MA,16945,42.076682,-71.47449,18.344
02021,ZCTA5 02021,MA,24370,42.175737,-71.125385,18.788
02025,ZCTA5 02025,MA,8381,42.236444,-70.814309,9.786
02026,ZCTA5 02026,MA,25364,42.246872,-71.179462,10.247
02030,ZCTA5 02030,MA,5923,42.23416,-71.291167,15.096
02032,ZCTA5 02032,MA,4853,42.156882,-71.216187,2.338
02035,ZCTA5 02035,MA,18618,42.061338,-71.245802,19.856
02038,ZCTA5 02038,MA,33261,42.084858,-71.410571,26.64
02043,ZCTA5 02043,MA,24272,42.216098,-70.88127,22.18
02045,ZCTA5 02045,MA,10072,42.297966,-70.929137,2.671
02047,ZCTA5 02047,MA,371,42.134144,-70.686313,0.239
02048,ZCTA5 02048,MA,23860,42.017302,-71.21642,20.104
02050,ZCTA5 02050,MA,25956,42.115139,-70.710331,29.098
02052,ZCTA5 02052,MA,12799,42.184599,-71.305307,14.409
02053,ZCTA5 02053,MA,13115,42.156203,-71.430345,11.537
02054,ZCTA5 02054,MA,8460,42.173103,-71.363756,12.033
02056,ZCTA5 02056,MA,11662,42.11366,-71.33756,14.862
02061,ZCTA5 02061,MA,11351,42.164569,-70.818844,20.945
02062,ZCTA5 02062,MA,31611,42.187364,-71.195971,10.358
02066,ZCTA5 02066,MA,18561,42.202273,-70.758184,16.495
02067,ZCTA5 02067,MA,18553,42.1076,-71.181828,22.676
02071,ZCTA5 02071,MA,968,42.103425,-71.273589,0.97
02072,ZCTA5 02072,MA,29281,42.119006,-71.10365,16.089
02081,ZCTA5 02081,MA,20584,42.147042,-71.269965,17.925
02090,ZCTA5 02090,MA,16266,42.219645,-71.216768,10.896
02093,ZCTA5 02093,MA,12178,42.052671,-71.356858,21.706
02108,ZCTA5 02108,MA,4228,42.357758,-71.064899,0.136
02109,ZCTA5 02109,MA,3921,42.366988,-71.050548,0.173
02110,ZCTA5 02110,MA,2921,42.362086,-71.049943,0.181
02111,ZCTA5 02111,MA,9716,42.350518,-71.059077,0.27
02113,ZCTA5 02113,MA,7126,42.365331,-71.055233,0.1
02114,ZCTA5 02114,MA,14469,42.363174,-71.068646,0.449
02115,ZCTA5 02115,MA,31604,42.337105,-71.105696,0.709
02116,ZCTA5 02116,MA,23408,42.350579,-71.076397,0.631
02118,ZCTA5 02118,MA,29073,42.337582,-71.070482,1.096
02119,ZCTA5 02119,MA,29175,42.324029,-71.085017,1.598
02120,ZCTA5 02120,MA,17578,42.33209,-71.096545,0.621
02121,ZCTA5 02121,MA,28766,42.306267,-71.085897,1.745
02122,ZCTA5 02122,MA,24385,42.291413,-71.042158,2.035
02124,ZCTA5 02124,MA,50972,42.285805,-71.070571,2.995
02125,ZCTA5 02125,MA,34926,42.315682,-71.055555,2.133
02126,ZCTA5 02126,MA,22734,42.274227,-71.097423,2.08
02127,ZCTA5 02127,MA,37939,42.334992,-71.039093,2.023
02128,ZCTA5 02128,MA,43066,42.361519,-71.007393,4.851
02129,ZCTA5 02129,MA,19120,42.379657,-71.061487,1.351
02130,ZCTA5 02130,MA,38284,42.309174,-71.113835,3.334
02131,ZCTA5 02131,MA,30544,42.284333,-71.126228,2.587
02132,ZCTA5 02132,MA,27111,42.280455,-71.162017,4.559
02134,ZCTA5 02134,MA,21707,42.358016,-71.128608,1.326
02135,ZCTA5 02135,MA,47232,42.349688,-71.153964,2.634
02136,ZCTA5 02136,MA,35102,42.255083,-71.12922,4.591
02138,ZCTA5 02138,MA,37982,42.379637,-71.135152,2.741
02139,ZCTA5 02139,MA,39525,42.362986,-71.103353,1.558
02140,ZCTA5 02140,MA,21447,42.392157,-71.133996,1.155
02141,ZCTA5 02141,MA,15130,42.3703,-71.08256,0.644
02142,ZCTA5 02142,MA,4499,42.361994,-71.081588,0.278
02143,ZCTA5 02143,MA,26022,42.381407,-71.096714,1.544
02144,ZCTA5 02144,MA,25497,42.399655,-71.12255,1.081
02145,ZCTA5 02145,MA,27520,42.391577,-71.08991,1.396
02148,ZCTA5 02148,MA,66274,42.42938,-71.058706,5.045
02149,ZCTA5 02149,MA,49075,42.405938,-71.054649,3.419
02150,ZCTA5 02150,MA,40721,42.396824,-71.031348,2.215
02151,ZCTA5 02151,MA,62252,42.41829,-71.001251,5.873
02152,ZCTA5 02152,MA,19316,42.373055,-70.974807,1.972
02155,ZCTA5 02155,MA,61483,42.42384,-71.107673,8.196
02163,ZCTA5 02163,MA,1391,42.365915,-71.122177,0.099
02169,ZCTA5 02169,MA,62140,42.248386,-71.002279,8.971
02170,ZCTA5 02170,MA,19950,42.266415,-71.015576,2.083
02171,ZCTA5 02171,MA,19539,42.293327,-71.018193,2.453
02176,ZCTA5 02176,MA,29817,42.455723,-71.059019,4.682
02180,ZCTA5 02180,MA,23244,42.474208,-71.097665,6.015
02184,ZCTA5 02184,MA,39143,42.206188,-71.00232,13.762
02186,ZCTA5 02186,MA,28637,42.241559,-71.082437,13.016
02188,ZCTA5 02188,MA,15133,42.204662,-70.957633,3.72
02189,ZCTA5 02189,MA,15123,42.209781,-70.928176,3.806
02190,ZCTA5 02190,MA,18910,42.166731,-70.952363,7.11
02191,ZCTA5 02191,MA,8271,42.243453,-70.942033,2.024
02199,ZCTA5 02199,MA,1574,42.347476,-71.082035,0.057
02203,ZCTA5 02203,MA,0,42.360588,-71.058737,0.032
02210,ZCTA5 02210,MA,5808,42.347472,-71.039271,0.961
02215,ZCTA5 02215,MA,26926,42.347635,-71.103082,0.765
02301,ZCTA5 02301,MA,69418,42.078371,-71.042304,12.443
02302,ZCTA5 02302,MA,36202,42.088907,-70.998375,8.885
02322,ZCTA5 02322,MA,4777,42.132461,-71.054013,4.292
02324,ZCTA5 02324,MA,25676,41.972376,-70.978773,27.247
02330,ZCTA5 02330,MA,11645,41.875179,-70.746715,37.306
02332,ZCTA5 02332,MA,16090,42.044407,-70.70606,23.703
02333,ZCTA5 02333,MA,14382,42.037116,-70.942178,17.232
02338,ZCTA5 02338,MA,7749,42.002634,-70.863706,15.974
02339,ZCTA5 02339,MA,14833,42.122956,-70.85631,15.538
02341,ZCTA5 02341,MA,10367,42.05024,-70.867359,15.02
02343,ZCTA5 02343,MA,11364,42.140346,-70.997861,7.01
02346,ZCTA5 02346,MA,24245,41.878004,-70.869267,68.838
02347,ZCTA5 02347,MA,11523,41.834384,-70.956826,29.8
02351,ZCTA5 02351,MA,17085,42.115764,-70.956597,9.671
02356,ZCTA5 02356,MA,12767,42.060539,-71.119671,13.71
02357,ZCTA5 02357,MA,1906,42.054978,-71.080651,0.481
02359,ZCTA5 02359,MA,18361,42.067804,-70.805713,21.782
02360,ZCTA5 02360,MA,61134,41.882062,-70.631289,95.486
02364,ZCTA5 02364,MA,13708,41.987196,-70.741942,18.643
02366,ZCTA5 02366,MA,83,41.850984,-70.654984,0.947
02367,ZCTA5 02367,MA,2930,41.9591,-70.802753,14.681
02368,ZCTA5 02368,MA,35025,42.176092,-71.052043,10.074
02370,ZCTA5 02370,MA,17803,42.130399,-70.910615,10.309
02375,ZCTA5 02375,MA,10373,42.00569,-71.078041,14.569
02379,ZCTA5 02379,MA,7697,42.021617,-71.026717,15.325
02382,ZCTA5 02382,MA,15121,42.078974,-70.93939,6.936
02420,ZCTA5 02420,MA,15502,42.457055,-71.215464,6.587
02421,ZCTA5 02421,MA,18950,42.438547,-71.239573,9.848
02445,ZCTA5 02445,MA,22499,42.325483,-71.135045,2.603
02446,ZCTA5 02446,MA,31957,42.343499,-71.122244,1.287
02451,ZCTA5 02451,MA,17953,42.397825,-71.255701,5.525
02452,ZCTA5 02452,MA,15340,42.39358,-71.213916,3.701
02453,ZCTA5 02453,MA,31854,42.369542,-71.240513,3.508
02457,ZCTA5 02457,MA,1560,42.299388,-71.274242,0.16
02458,ZCTA5 02458,MA,12817,42.353585,-71.188192,1.997
02459,ZCTA5 02459,MA,19017,42.314779,-71.192017,5.003
02460,ZCTA5 02460,MA,9204,42.351824,-71.20849,1.344
02461,ZCTA5 02461,MA,7430,42.317362,-71.206508,1.455
02462,ZCTA5 02462,MA,1569,42.328708,-71.2559,0.528
02464,ZCTA5 02464,MA,3193,42.312975,-71.218882,0.564
02465,ZCTA5 02465,MA,12415,42.348912,-71.22633,2.242
02466,ZCTA5 02466,MA,8434,42.344457,-71.248617,1.79
02467,ZCTA5 02467,MA,22626,42.314321,-71.152778,4.873
02468,ZCTA5 02468,MA,5713,42.328553,-71.22953,1.482
02472,ZCTA5 02472,MA,35392,42.369451,-71.177925,4.037
02474,ZCTA5 02474,MA,28551,42.420949,-71.15637,3.05
02476,ZCTA5 02476,MA,17757,42.415637,-71.17567,2.093
02478,ZCTA5 02478,MA,27286,42.395317,-71.180284,4.643
02481,ZCTA5 02481,MA,17280,42.311947,-71.275517,5.641
02482,ZCTA5 02482,MA,10710,42.293099,-71.298535,4.212
02492,ZCTA5 02492,MA,21359,42.276483,-71.243714,9.54
02493,ZCTA5 02493,MA,11851,42.360502,-71.303433,16.82
02494,ZCTA5 02494,MA,10732,42.29949,-71.232519,2.766
02532,ZCTA5 02532,MA,13411,41.751759,-70.597552,14.271
02534,ZCTA5 02534,MA,899,41.668942,-70.619407,2.288
02535,ZCTA5 02535,MA,1651,41.337961,-70.761674,24.366
02536,ZCTA5 02536,MA,19993,41.596295,-70.567471,27.672
02537,ZCTA5 02537,MA,6178,41.728421,-70.43581,12.203
02538,ZCTA5 02538,MA,4428,41.777378,-70.642447,4.535
02539,ZCTA5 02539,MA,5168,41.377655,-70.52208,26.813
02540,ZCTA5 02540,MA,8450,41.573891,-70.632042,10.717
02542,ZCTA5 02542,MA,793,41.707839,-70.54552,30.706
02543,ZCTA5 02543,MA,756,41.478974,-70.766911,9.934
02553,ZCTA5 02553,MA,164,41.712526,-70.620747,0.254
02554,ZCTA5 02554,MA,13517,41.289882,-70.094083,40.377
02556,ZCTA5 02556,MA,3338,41.639447,-70.624515,3.866
02557,ZCTA5 02557,MA,2372,41.441713,-70.576143,7.186
02558,ZCTA5 02558,MA,2178,41.745017,-70.653513,1.23
02559,ZCTA5 02559,MA,3388,41.690243,-70.616283,5.035
02561,ZCTA5 02561,MA,712,41.766737,-70.540595,0.615
02562,ZCTA5 02562,MA,3204,41.787209,-70.526717,3.371
02563,ZCTA5 02563,MA,10070,41.728137,-70.476549,13.215
02564,ZCTA5 02564,MA,703,41.271898,-69.984545,5.747
02568,ZCTA5 02568,MA,8172,41.458645,-70.612521,6.653
02571,ZCTA5 02571,MA,10858,41.761187,-70.695991,19.89
02575,ZCTA5 02575,MA,3167,41.400252,-70.656934,24.998
02576,ZCTA5 02576,MA,3957,41.772221,-70.762948,9.731
02584,ZCTA5 02584,MA,35,41.258845,-70.007333,0.067
02601,ZCTA5 02601,MA,16487,41.656038,-70.296764,8.594
02630,ZCTA5 02630,MA,1956,41.706756,-70.312489,4.01
02631,ZCTA5 02631,MA,10178,41.747513,-70.066223,22.032
02632,ZCTA5 02632,MA,11475,41.659097,-70.346877,7.32
02633,ZCTA5 02633,MA,4664,41.689343,-69.972382,7.557
02635,ZCTA5 02635,MA,3632,41.624054,-70.439397,5.539
02637,ZCTA5 02637,MA,267,41.705726,-70.270928,0.7
02638,ZCTA5 02638,MA,2968,41.730245,-70.197392,5.934
02639,ZCTA5 02639,MA,3238,41.668067,-70.136979,2.776
02641,ZCTA5 02641,MA,332,41.753951,-70.155393,2.085
02642,ZCTA5 02642,MA,5752,41.8416,-69.974973,13.881
02643,ZCTA5 02643,MA,13,41.797941,-69.937327,1.894
02644,ZCTA5 02644,MA,3954,41.683488,-70.510786,3.579
02645,ZCTA5 02645,MA,10436,41.711083,-70.057611,16.643
02646,ZCTA5 02646,MA,1926,41.670596,-70.071449,3.011
02647,ZCTA5 02647,MA,136,41.630127,-70.310144,0.474
02648,ZCTA5 02648,MA,7325,41.670375,-70.412035,9.277
02649,ZCTA5 02649,MA,15060,41.616801,-70.490097,23.253
02650,ZCTA5 02650,MA,829,41.701947,-69.961453,1.44
02652,ZCTA5 02652,MA,1402,42.049534,-70.094987,7.998
02653,ZCTA5 02653,MA,6307,41.769125,-69.97358,12.073
02655,ZCTA5 02655,MA,3591,41.627984,-70.392013,6.529
02657,ZCTA5 02657,MA,3664,42.059829,-70.200407,9.67
02659,ZCTA5 02659,MA,1100,41.681474,-70.023529,2.045
02660,ZCTA5 02660,MA,6662,41.707699,-70.15856,7.71
02663,ZCTA5 02663,MA,257,41.894444,-70.01218,1.413
02664,ZCTA5 02664,MA,9935,41.674727,-70.195648,6.936
02666,ZCTA5 02666,MA,1052,41.99078,-70.045714,12.717
02667,ZCTA5 02667,MA,3309,41.921997,-70.023356,18.623
02668,ZCTA5 02668,MA,3222,41.716208,-70.363097,15.187
02670,ZCTA5 02670,MA,1463,41.660103,-70.170681,2.085
02671,ZCTA5 02671,MA,1216,41.675153,-70.109767,2.012
02672,ZCTA5 02672,MA,297,41.6357,-70.313634,0.494
02673,ZCTA5 02673,MA,8892,41.655637,-70.24724,9.997
02675,ZCTA5 02675,MA,6712,41.70395,-70.231552,9.028
02702,ZCTA5 02702,MA,4267,41.785113,-71.059047,16.785
02703,ZCTA5 02703,MA,46389,41.931653,-71.294503,26.784
02713,ZCTA5 02713,MA,39,41.446308,-70.907447,5.056
02715,ZCTA5 02715,MA,4036,41.805594,-71.157707,11.454
02717,ZCTA5 02717,MA,4951,41.760106,-70.972762,17.68
02718,ZCTA5 02718,MA,6882,41.862486,-71.01169,10.349
02719,ZCTA5 02719,MA,15924,41.633667,-70.871362,12.383
02720,ZCTA5 02720,MA,31209,41.723023,-71.121527,10.871
02721,ZCTA5 02721,MA,28075,41.675125,-71.148281,4.082
02723,ZCTA5 02723,MA,16084,41.692705,-71.129726,1.597
02724,ZCTA5 02724,MA,18050,41.683936,-71.1775,1.858
02725,ZCTA5 02725,MA,2632,41.720043,-71.188272,2.373
02726,ZCTA5 02726,MA,15671,41.7597,-71.144592,5.527
02738,ZCTA5 02738,MA,5347,41.706839,-70.750958,14.128
02739,ZCTA5 02739,MA,6508,41.665794,-70.814531,17.335
02740,ZCTA5 02740,MA,45166,41.637485,-70.938265,5.686
02743,ZCTA5 02743,MA,10434,41.718217,-70.901151,18.429
02744,ZCTA5 02744,MA,13055,41.606252,-70.913632,1.291
02745,ZCTA5 02745,MA,25336,41.700737,-70.950546,10.33
02746,ZCTA5 02746,MA,17355,41.660995,-70.940137,2.116
02747,ZCTA5 02747,MA,22326,41.664711,-71.015699,48.807
02748,ZCTA5 02748,MA,11888,41.553084,-70.971453,22.49
02760,ZCTA5 02760,MA,28716,41.972567,-71.334375,17.953
02762,ZCTA5 02762,MA,9945,42.012838,-71.336188,10.988
02763,ZCTA5 02763,MA,2118,41.966866,-71.308574,0.903
02764,ZCTA5 02764,MA,4081,41.851929,-71.153598,10.597
02766,ZCTA5 02766,MA,19202,41.965341,-71.18178,27.833
02767,ZCTA5 02767,MA,15376,41.940996,-71.048499,23.799
02769,ZCTA5 02769,MA,12521,41.846878,-71.24487,46.933
02770,ZCTA5 02770,MA,5560,41.760864,-70.838956,32.157
02771,ZCTA5 02771,MA,15512,41.839798,-71.318047,18.384
02777,ZCTA5 02777,MA,17133,41.758163,-71.214181,22.657
02779,ZCTA5 02779,MA,6764,41.838061,-71.077615,16.513
02780,ZCTA5 02780,MA,52299,41.909112,-71.118346,33.039
02790,ZCTA5 02790,MA,16458,41.599176,-71.082371,53.686
02791,ZCTA5 02791,MA,312,41.527824,-71.079618,1.054
02802,ZCTA5 02802,RI,814,41.95213,-71.456233,0.196
02804,ZCTA5 02804,RI,2782,41.433033,-71.770061,10.098
02806,ZCTA5 02806,RI,17153,41.738191,-71.320181,8.214
02807,ZCTA5 02807,RI,1410,41.176783,-71.577054,9.082
02808,ZCTA5 02808,RI,2332,41.408251,-71.749674,7.964
02809,ZCTA5 02809,RI,22493,41.67573,-71.273331,9.815
02812,ZCTA5 02812,RI,1220,41.478963,-71.652575,6.64
02813,ZCTA5 02813,RI,8021,41.394216,-71.669822,36.47
02814,ZCTA5 02814,RI,7549,41.896117,-71.695403,44.793
02815,ZCTA5 02815,RI,247,41.77463,-71.647954,4.172
02816,ZCTA5 02816,RI,33206,41.696499,-71.622662,37.897
02817,ZCTA5 02817,RI,6528,41.637083,-71.678361,50.197
02818,ZCTA5 02818,RI,19907,41.642919,-71.485719,21.843
02822,ZCTA5 02822,RI,5960,41.569431,-71.627921,55.867
02825,ZCTA5 02825,RI,5265,41.782067,-71.726833,54.006
02826,ZCTA5 02826,RI,822,41.982746,-71.653144,2.498
02827,ZCTA5 02827,RI,2224,41.698748,-71.739118,21.123
02828,ZCTA5 02828,RI,7469,41.877692,-71.560911,4.772
02830,ZCTA5 02830,RI,6474,41.975622,-71.656388,19.302
02831,ZCTA5 02831,RI,3860,41.769839,-71.607367,9.631
02832,ZCTA5 02832,RI,4887,41.514717,-71.729622,22.342
02833,ZCTA5 02833,RI,469,41.489686,-71.771972,7.065
02835,ZCTA5 02835,RI,5559,41.510088,-71.378366,9.448
02836,ZCTA5 02836,RI,158,41.454039,-71.620233,0.261
02837,ZCTA5 02837,RI,3616,41.518769,-71.167247,20.531
02838,ZCTA5 02838,RI,3801,41.965413,-71.479359,1.43
02839,ZCTA5 02839,RI,1870,41.940757,-71.641513,4.294
02840,ZCTA5 02840,RI,23902,41.476972,-71.318552,7.221
02841,ZCTA5 02841,RI,1220,41.510235,-71.329638,0.467
02842,ZCTA5 02842,RI,17115,41.517644,-71.277926,12.703
02852,ZCTA5 02852,RI,23579,41.588565,-71.459811,30.87
02857,ZCTA5 02857,RI,8339,41.822761,-71.633605,41.737
02858,ZCTA5 02858,RI,580,41.964486,-71.651267,0.578
02859,ZCTA5 02859,RI,6701,41.959073,-71.757323,28.377
02860,ZCTA5 02860,RI,47894,41.870562,-71.388681,5.404
02861,ZCTA5 02861,RI,27833,41.878603,-71.353131,3.564
02863,ZCTA5 02863,RI,22596,41.890064,-71.393481,1.2
02864,ZCTA5 02864,RI,36376,41.96746,-71.420572,26.419
02865,ZCTA5 02865,RI,17902,41.915455,-71.449815,16.65
02871,ZCTA5 02871,RI,17640,41.586609,-71.259211,17.033
02872,ZCTA5 02872,RI,231,41.596965,-71.320932,5.948
02873,ZCTA5 02873,RI,266,41.533129,-71.780545,2.819
02874,ZCTA5 02874,RI,6137,41.509056,-71.474417,15.166
02875,ZCTA5 02875,RI,350,41.452376,-71.640339,1.154
02876,ZCTA5 02876,RI,753,41.997229,-71.584372,0.127
02878,ZCTA5 02878,RI,16359,41.606983,-71.182634,29.08
02879,ZCTA5 02879,RI,20982,41.428836,-71.538376,37.373
02881,ZCTA5 02881,RI,8443,41.478083,-71.524717,3.614
02882,ZCTA5 02882,RI,12919,41.417088,-71.47227,12.795
02885,ZCTA5 02885,RI,11147,41.725138,-71.258805,6.132
02886,ZCTA5 02886,RI,29373,41.705428,-71.454379,14.917
02888,ZCTA5 02888,RI,19578,41.747671,-71.406118,5.93
02889,ZCTA5 02889,RI,28277,41.700591,-71.376927,8.697
02891,ZCTA5 02891,RI,21803,41.357774,-71.789616,26.354
02892,ZCTA5 02892,RI,5420,41.497124,-71.594197,27.459
02893,ZCTA5 02893,RI,31030,41.679601,-71.521114,7.837
02894,ZCTA5 02894,RI,814,41.44425,-71.699304,4.335
02895,ZCTA5 02895,RI,43269,42.001708,-71.499947,7.751
02896,ZCTA5 02896,RI,11154,41.975186,-71.544069,23.762
02898,ZCTA5 02898,RI,1887,41.51764,-71.668521,11.55
02903,ZCTA5 02903,RI,13264,41.81823,-71.409088,1.752
02904,ZCTA5 02904,RI,31542,41.858334,-71.436294,5.221
02905,ZCTA5 02905,RI,26334,41.784725,-71.396103,3.679
02906,ZCTA5 02906,RI,25559,41.840172,-71.390407,3.24
02907,ZCTA5 02907,RI,29827,41.798593,-71.42463,2.202
02908,ZCTA5 02908,RI,38507,41.839825,-71.436794,3.161
02909,ZCTA5 02909,RI,46119,41.821195,-71.453376,3.464
02910,ZCTA5 02910,RI,21907,41.774999,-71.435594,3.447
02911,ZCTA5 02911,RI,16384,41.854888,-71.472812,2.491
02912,ZCTA5 02912,RI,4739,41.825593,-71.402239,0.043
02914,ZCTA5 02914,RI,22140,41.815122,-71.365773,4.884
02915,ZCTA5 02915,RI,16603,41.772847,-71.354839,5.538
02916,ZCTA5 02916,RI,8350,41.842661,-71.352438,2.563
02917,ZCTA5 02917,RI,14738,41.906288,-71.523811,21.341
02919,ZCTA5 02919,RI,29473,41.82744,-71.519879,23.542
02920,ZCTA5 02920,RI,37791,41.767344,-71.465508,9.196
02921,ZCTA5 02921,RI,12406,41.760748,-71.514647,13.158
03031,ZCTA5 03031,NH,11763,42.874824,-71.600533,34.436
03032,ZCTA5 03032,NH,5930,42.997059,-71.365806,25.318
03033,ZCTA5 03033,NH,5639,42.749263,-71.67567,19.822
03034,ZCTA5 03034,NH,4066,43.056895,-71.340635,32.983
03036,ZCTA5 03036,NH,5251,42.98453,-71.255104,26.038
03037,ZCTA5 03037,NH,4802,43.141274,-71.248197,48.114
03038,ZCTA5 03038,NH,34482,42.887613,-71.282047,35.837
03042,ZCTA5 03042,NH,7146,43.051027,-71.088254,25.97
03043,ZCTA5 03043,NH,1610,42.994135,-71.816098,31.117
03044,ZCTA5 03044,NH,4739,43.000369,-71.119162,16.968
03045,ZCTA5 03045,NH,14107,43.021515,-71.563462,35.799
03046,ZCTA5 03046,NH,3005,43.112473,-71.607479,30.868
03047,ZCTA5 03047,NH,1727,42.936319,-71.867127,26.419
03048,ZCTA5 03048,NH,3353,42.742874,-71.761755,29.549
03049,ZCTA5 03049,NH,8342,42.749624,-71.585402,31.702
03051,ZCTA5 03051,NH,25394,42.760497,-71.409393,28.291
03052,ZCTA5 03052,NH,8478,42.846081,-71.468283,14.897
03053,ZCTA5 03053,NH,25646,42.868588,-71.387247,41.094
03054,ZCTA5 03054,NH,26622,42.852034,-71.519876,32.586
03055,ZCTA5 03055,NH,16120,42.818645,-71.673354,25.012
03057,ZCTA5 03057,NH,2612,42.908885,-71.694199,16.865
03060,ZCTA5 03060,NH,31251,42.741087,-71.458266,6.537
03062,ZCTA5 03062,NH,28966,42.722323,-71.501176,12.067
03063,ZCTA5 03063,NH,16036,42.7821,-71.518366,8.111
03064,ZCTA5 03064,NH,15069,42.77938,-71.47492,4.134
03070,ZCTA5 03070,NH,6134,42.981209,-71.67752,43.004
03071,ZCTA5 03071,NH,5198,42.746257,-71.874434,32.716
03076,ZCTA5 03076,NH,14222,42.730992,-71.337075,26.323
03077,ZCTA5 03077,NH,10684,43.038038,-71.205107,29.464
03079,ZCTA5 03079,NH,30095,42.788267,-71.221725,24.825
03082,ZCTA5 03082,NH,1621,42.896409,-71.768331,28.575
03084,ZCTA5 03084,NH,1382,42.826723,-71.875416,22.121
03086,ZCTA5 03086,NH,3982,42.832231,-71.759615,26.965
03087,ZCTA5 03087,NH,15817,42.811092,-71.302688,26.744
03101,ZCTA5 03101,NH,3885,42.989027,-71.466111,0.774
03102,ZCTA5 03102,NH,33396,43.011907,-71.491063,9.045
03103,ZCTA5 03103,NH,38039,42.950906,-71.44656,9.75
03104,ZCTA5 03104,NH,34324,43.009552,-71.439782,8.267
03106,ZCTA5 03106,NH,14799,43.081242,-71.446616,36.14
03109,ZCTA5 03109,NH,10580,42.963734,-71.40035,7.363
03110,ZCTA5 03110,NH,23322,42.935584,-71.536871,32.777
03215,ZCTA5 03215,NH,510,43.942831,-71.448052,48.007
03216,ZCTA5 03216,NH,2327,43.444593,-71.797723,38.19
03217,ZCTA5 03217,NH,1938,43.725967,-71.642579,10.957
03218,ZCTA5 03218,NH,1116,43.336884,-71.273836,14.315
03220,ZCTA5 03220,NH,7368,43.474455,-71.482208,30.613
03221,ZCTA5 03221,NH,2307,43.258129,-71.960236,46.108
03222,ZCTA5 03222,NH,5743,43.643715,-71.799277,72.8
03223,ZCTA5 03223,NH,3410,43.85544,-71.685492,73.276
03224,ZCTA5 03224,NH,2368,43.36249,-71.55802,40.361
03225,ZCTA5 03225,NH,3799,43.359832,-71.245362,29.196
03226,ZCTA5 03226,NH,1145,43.711388,-71.503778,13.446
03227,ZCTA5 03227,NH,1113,43.841192,-71.480852,64.863
03229,ZCTA5 03229,NH,5919,43.202191,-71.696789,43.334
03230,ZCTA5 03230,NH,1256,43.508647,-71.890242,40.981
03231,ZCTA5 03231,NH,85,43.473343,-71.762338,2.196
03233,ZCTA5 03233,NH,115,43.424004,-71.931192,0.563
03234,ZCTA5 03234,NH,4817,43.204812,-71.348563,34.386
03235,ZCTA5 03235,NH,8856,43.448973,-71.674166,29.738
03237,ZCTA5 03237,NH,2478,43.423058,-71.387218,37.025
03238,ZCTA5 03238,NH,44,43.984378,-71.911256,2.756
03240,ZCTA5 03240,NH,1385,43.574691,-71.951919,41.475
03241,ZCTA5 03241,NH,953,43.742935,-71.811046,41.53
03242,ZCTA5 03242,NH,6185,43.169407,-71.831201,44.022
03243,ZCTA5 03243,NH,1076,43.528306,-71.769192,26.36
03244,ZCTA5 03244,NH,8001,43.128121,-71.916981,82.046
03245,ZCTA5 03245,NH,2017,43.761761,-71.582529,30.405
03246,ZCTA5 03246,NH,16905,43.576535,-71.482263,19.971
03249,ZCTA5 03249,NH,7698,43.519499,-71.375838,38.852
03251,ZCTA5 03251,NH,1631,44.10082,-71.494049,150.607
03253,ZCTA5 03253,NH,6558,43.631211,-71.498585,38.914
03254,ZCTA5 03254,NH,4910,43.720515,-71.368582,59.508
03255,ZCTA5 03255,NH,2158,43.314026,-72.024551,36.663
03256,ZCTA5 03256,NH,2373,43.623436,-71.632547,37.708
03257,ZCTA5 03257,NH,4513,43.417721,-71.990609,22.896
03258,ZCTA5 03258,NH,2625,43.265259,-71.408835,21.145
03259,ZCTA5 03259,NH,236,43.875712,-71.395018,23.654
03260,ZCTA5 03260,NH,798,43.335017,-71.918365,24.488
03261,ZCTA5 03261,NH,4685,43.213694,-71.217678,28.111
03262,ZCTA5 03262,NH,1362,43.999889,-71.714447,57.01
03263,ZCTA5 03263,NH,4094,43.288501,-71.309368,24.201
03264,ZCTA5 03264,NH,7054,43.738775,-71.702625,36.772
03266,ZCTA5 03266,NH,2098,43.782873,-71.884739,102.57
03268,ZCTA5 03268,NH,1236,43.386099,-71.772917,30.222
03269,ZCTA5 03269,NH,3026,43.524186,-71.601607,47.433
