date,year,model_id,monitor_source_tier,valid_monitor_sites,monitored_counties,monitored_county_population,high_pm25_monitor_sites,smoke_coincident_high_pm25_monitor_sites,smoke_coincident_counties,indicative_county_population,broad_proxy_day_10m,event_included_monitor_sites,event_included_smoke_coincident_high_pm25_monitor_sites,balanced_valid_monitor_sites,balanced_high_pm25_monitor_sites,balanced_smoke_coincident_high_pm25_monitor_sites,balanced_smoke_coincident_counties,balanced_indicative_county_population,balanced_broad_proxy_day_10m,comparable_to_stanford
2006-06-18,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,355,253,137393638,15,0,0,0,0,2,0,114,7,0,0,0,0,false
2006-06-19,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,983,644,223055962,71,0,0,0,0,15,0,115,12,0,0,0,0,false
2006-06-20,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,353,248,141326648,1,0,0,0,0,1,0,113,1,0,0,0,0,false
2006-06-21,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,349,249,132475756,6,2,1,221262,0,2,0,113,1,0,0,0,0,false
2006-06-22,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1136,712,236156000,14,1,1,221262,0,20,0,116,3,0,0,0,0,false
2006-06-23,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,343,241,127161372,2,0,0,0,0,0,0,113,1,0,0,0,0,false
2006-06-24,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,344,241,128796077,1,0,0,0,0,0,0,114,1,0,0,0,0,false
2006-06-25,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,993,645,220985062,1,0,0,0,0,15,0,115,0,0,0,0,0,false
2006-06-26,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,336,239,127348692,0,0,0,0,0,0,0,112,0,0,0,0,0,false
2006-06-27,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,343,247,129691253,1,0,0,0,0,2,0,114,0,0,0,0,0,false
2006-06-28,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1121,716,236367114,5,5,5,2524546,0,20,0,116,2,2,2,1516959,0,false
2006-06-29,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,338,243,126333725,2,1,1,322364,0,1,0,113,0,0,0,0,0,false
2006-06-30,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,346,246,130230639,2,1,1,432346,0,2,0,112,1,1,1,432346,0,false
2006-07-01,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,985,645,219728972,6,3,2,2340303,0,14,1,113,3,2,2,2340303,0,false
2006-07-02,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,346,248,130196292,8,5,4,4075779,0,1,0,112,3,3,3,2497292,0,false
2006-07-03,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,338,240,128345374,14,14,9,5070743,0,4,0,110,3,3,3,2189263,0,false
2006-07-04,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1120,708,236191934,85,66,41,28741153,1,29,2,115,19,15,14,9357318,0,false
2006-07-05,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,331,234,129029331,2,0,0,0,0,0,0,105,2,0,0,0,0,false
2006-07-06,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,342,242,132574671,0,0,0,0,0,0,0,109,0,0,0,0,0,false
2006-07-07,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1002,649,222938097,1,1,1,1128945,0,12,0,112,1,1,1,1128945,0,false
2006-07-08,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,352,247,135919594,1,1,1,2489188,0,0,0,113,1,1,1,2489188,0,false
2006-07-09,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,350,243,133133326,2,1,1,1211358,0,0,0,112,1,1,1,1211358,0,false
2006-07-10,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1132,711,236908238,21,0,0,0,0,26,0,114,3,0,0,0,0,false
2006-07-11,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,347,242,138993175,26,0,0,0,0,3,0,111,13,0,0,0,0,false
2006-07-12,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,348,242,137586430,17,0,0,0,0,3,0,108,7,0,0,0,0,false
2006-07-13,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,994,649,218938673,1,0,0,0,0,13,0,113,0,0,0,0,0,false
2006-07-14,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,356,249,132685926,1,0,0,0,0,0,0,111,1,0,0,0,0,false
2006-07-15,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,358,252,134209423,0,0,0,0,0,0,0,114,0,0,0,0,0,false
2006-07-16,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1138,712,235739633,3,0,0,0,0,21,0,113,2,0,0,0,0,false
2006-07-17,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,351,247,128946821,2,0,0,0,0,0,0,113,1,0,0,0,0,false
2006-07-18,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,355,249,140797141,22,5,3,1644075,0,0,0,112,8,0,0,0,0,false
2006-07-19,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,975,633,219975465,62,33,20,4925695,0,20,5,115,5,0,0,0,0,false
2006-07-20,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,349,244,136096262,18,1,1,297645,0,0,0,108,7,0,0,0,0,false
2006-07-21,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,359,248,137408789,10,0,0,0,0,0,0,109,4,0,0,0,0,false
2006-07-22,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1136,715,234850094,5,0,0,0,0,16,0,114,2,0,0,0,0,false
2006-07-23,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,350,249,134503966,0,0,0,0,0,1,0,108,0,0,0,0,0,false
2006-07-24,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,348,248,134815102,1,0,0,0,0,0,0,108,0,0,0,0,0,false
2006-07-25,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,987,642,220636596,9,8,5,3291045,0,10,1,113,2,2,1,1211358,0,false
2006-07-26,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,357,256,137341361,6,6,5,1704417,0,1,0,109,4,4,3,1579657,0,false
2006-07-27,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,350,248,137149993,3,3,3,1372820,0,2,0,109,1,1,1,1211358,0,false
2006-07-28,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1129,711,235757445,3,0,0,0,0,28,0,113,0,0,0,0,0,false
2006-07-29,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,353,251,139028577,2,0,0,0,0,1,0,110,2,0,0,0,0,false
2006-07-30,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,347,246,137968750,0,0,0,0,0,2,0,110,0,0,0,0,0,false
2006-07-31,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,968,640,220560642,18,1,1,42620,0,14,0,111,2,0,0,0,0,false
2006-08-01,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,350,249,136486239,34,2,1,42620,0,4,0,110,13,0,0,0,0,false
2006-08-02,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,350,248,134861275,32,0,0,0,0,6,0,111,13,0,0,0,0,false
2006-08-03,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1125,713,235415866,54,10,10,1218428,0,28,0,115,3,0,0,0,0,false
2006-08-04,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,348,246,136647788,2,1,1,42620,0,0,0,109,0,0,0,0,0,false
2006-08-05,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,356,250,137166265,0,0,0,0,0,0,0,113,0,0,0,0,0,false
2006-08-06,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1001,649,222665192,2,1,1,528225,0,20,0,114,0,0,0,0,0,false
2006-08-07,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,347,247,136278932,3,1,1,42620,0,0,0,112,1,0,0,0,0,false
2006-08-08,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,353,253,137959464,1,1,1,42620,0,1,0,109,0,0,0,0,0,false
2006-08-09,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1128,706,234596945,4,0,0,0,0,17,0,115,1,0,0,0,0,false
2006-08-10,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,353,247,135790470,1,0,0,0,0,0,0,114,0,0,0,0,0,false
2006-08-11,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,352,248,140534788,0,0,0,0,0,0,0,114,0,0,0,0,0,false
2006-08-12,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1011,656,223200698,4,1,1,42620,0,11,0,117,0,0,0,0,0,false
2006-08-13,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,349,243,132041594,2,0,0,0,0,0,0,113,0,0,0,0,0,false
2006-08-14,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,347,242,133916438,4,2,1,42620,0,1,0,112,1,0,0,0,0,false
2006-08-15,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1131,709,236213197,8,3,3,626808,0,23,1,115,3,1,1,574332,0,false
2006-08-16,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,356,250,140937181,1,1,1,42620,0,0,0,111,0,0,0,0,0,false
2006-08-17,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,355,251,137642543,9,2,1,42620,0,0,0,113,1,0,0,0,0,false
2006-08-18,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1012,655,222300001,46,3,2,464216,0,10,0,116,0,0,0,0,0,false
2006-08-19,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,359,251,132031164,13,2,1,42620,0,0,0,111,3,0,0,0,0,false
2006-08-20,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,351,246,131383398,13,2,1,42620,0,0,0,111,3,0,0,0,0,false
2006-08-21,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1122,707,233834050,5,4,2,111359,0,21,0,115,0,0,0,0,0,false
2006-08-22,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,351,242,134542773,3,3,3,91429,0,0,0,111,1,1,1,8054,0,false
2006-08-23,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,349,248,135437086,8,5,5,181238,0,0,0,109,3,2,2,53056,0,false
2006-08-24,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1000,652,223129597,22,11,9,412837,0,19,0,112,4,2,2,53056,0,false
2006-08-25,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,357,253,137346121,16,0,0,0,0,0,0,107,5,0,0,0,0,false
2006-08-26,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,358,250,137263772,16,2,1,42620,0,0,0,111,5,0,0,0,0,false
2006-08-27,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1132,706,233608962,20,3,3,142880,0,21,0,113,5,0,0,0,0,false
2006-08-28,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,347,244,132766208,3,2,2,65340,0,4,0,106,0,0,0,0,0,false
2006-08-29,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,342,244,129677875,2,1,1,40755,0,3,0,106,0,0,0,0,0,false
2006-08-30,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,996,646,217739262,4,3,3,150411,0,19,2,112,1,1,1,45002,0,false
2006-08-31,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,347,243,132142617,0,0,0,0,0,0,0,110,0,0,0,0,0,false
2006-09-01,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,358,248,134804292,2,0,0,0,0,0,0,110,0,0,0,0,0,false
2006-09-02,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1136,708,235878725,2,1,1,4048,0,23,0,114,0,0,0,0,0,false
2006-09-03,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,358,251,136927112,6,6,6,206368,0,0,0,110,0,0,0,0,0,false
2006-09-04,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,362,256,138506774,8,8,6,194576,0,0,0,111,0,0,0,0,0,false
2006-09-05,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,969,642,219654291,15,13,9,373558,0,17,2,109,2,1,1,45002,0,false
2006-09-06,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,362,258,142309502,9,9,7,1179691,0,0,0,109,1,1,1,45002,0,false
2006-09-07,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,357,249,136581169,6,5,4,565095,0,0,0,110,2,1,1,16284,0,false
2006-09-08,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1147,724,237381275,30,17,12,1800231,0,25,0,114,5,2,2,23465,0,false
2006-09-09,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,363,253,139072732,6,0,0,0,0,0,0,112,2,0,0,0,0,false
2006-09-10,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,367,253,138946319,2,1,1,42620,0,0,0,110,1,0,0,0,0,false
2006-09-11,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,977,640,219550924,11,3,3,24329,0,15,0,111,3,0,0,0,0,false
2006-09-12,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,357,250,138027322,4,4,4,2015163,0,0,0,112,3,3,3,2007098,0,false
2006-09-13,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,358,249,135638383,2,2,2,447952,0,0,0,111,2,2,2,447952,0,false
2006-09-14,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1146,721,238107770,1,1,1,12216,0,20,0,114,0,0,0,0,0,false
2006-09-15,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,356,250,138633172,1,0,0,0,0,0,0,113,0,0,0,0,0,false
2006-09-16,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,361,252,138987416,1,0,0,0,0,0,0,112,0,0,0,0,0,false
2006-09-17,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1000,648,222152182,3,2,2,456982,0,13,0,115,0,0,0,0,0,false
2006-09-18,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,356,250,137891831,0,0,0,0,0,0,0,113,0,0,0,0,0,false
2006-09-19,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,353,248,138479903,1,0,0,0,0,1,0,110,0,0,0,0,0,false
2006-09-20,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1139,717,235088632,2,0,0,0,0,16,0,115,2,0,0,0,0,false
2006-09-21,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,362,252,138370144,0,0,0,0,0,1,0,108,0,0,0,0,0,false
2006-09-22,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,366,255,139448010,3,1,1,219728,0,2,0,113,1,0,0,0,0,false
2006-09-23,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1022,660,224025511,1,0,0,0,0,10,0,115,0,0,0,0,0,false
2006-09-24,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,364,255,138463407,0,0,0,0,0,0,0,114,0,0,0,0,0,false
2006-09-25,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,354,248,135843743,1,1,1,212744,0,0,0,108,1,1,1,212744,0,false
2006-09-26,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1131,708,234881277,4,1,1,26551,0,18,0,116,0,0,0,0,0,false
2006-09-27,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,363,257,138657639,1,0,0,0,0,0,0,114,0,0,0,0,0,false
2006-09-28,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,365,256,138856876,1,1,1,26551,0,0,0,112,0,0,0,0,0,false
2006-09-29,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1019,662,223615563,6,1,1,26551,0,9,0,113,2,0,0,0,0,false
2006-09-30,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,373,263,140117694,3,1,1,26551,0,0,0,114,0,0,0,0,0,false
2006-10-01,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,367,261,137565397,2,0,0,0,0,1,0,108,1,0,0,0,0,false
2006-10-02,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1133,716,231793515,6,0,0,0,0,12,0,116,1,0,0,0,0,false
2006-10-03,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,354,256,137273783,3,0,0,0,0,0,0,108,1,0,0,0,0,false
2006-10-04,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,353,254,135959506,3,0,0,0,0,0,0,108,1,0,0,0,0,false
2006-10-05,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1013,663,225482025,4,0,0,0,0,7,0,111,2,0,0,0,0,false
2006-10-06,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,358,259,136371122,0,0,0,0,0,0,0,106,0,0,0,0,0,false
2006-10-07,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,365,260,137467970,0,0,0,0,0,0,0,109,0,0,0,0,0,false
2006-10-08,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1136,725,236556840,1,0,0,0,0,10,0,116,0,0,0,0,0,false
2006-10-09,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,357,258,135253239,3,0,0,0,0,0,0,109,3,0,0,0,0,false
2006-10-10,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,352,253,134256082,0,0,0,0,0,0,0,108,0,0,0,0,0,false
2006-10-11,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1002,653,222312526,0,0,0,0,0,9,0,111,0,0,0,0,0,false
2006-10-12,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,367,262,138831984,0,0,0,0,0,0,0,109,0,0,0,0,0,false
2006-10-13,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,373,262,140971990,1,1,1,7373,0,0,0,112,0,0,0,0,0,false
2006-10-14,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1166,735,237653030,2,1,1,655342,0,13,0,115,0,0,0,0,0,false
2006-10-15,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,368,260,138671561,1,0,0,0,0,0,0,110,1,0,0,0,0,false
2006-10-16,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,355,253,137618797,1,0,0,0,0,0,0,108,1,0,0,0,0,false
2006-10-17,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1007,658,222667741,1,0,0,0,0,7,0,111,1,0,0,0,0,false
2006-10-18,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,353,252,139373191,0,0,0,0,0,0,0,106,0,0,0,0,0,false
2006-10-19,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,362,258,140867356,1,0,0,0,0,1,0,108,1,0,0,0,0,false
2006-10-20,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1139,716,236334992,3,0,0,0,0,13,0,113,0,0,0,0,0,false
2006-10-21,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,369,260,139502081,0,0,0,0,0,0,0,107,0,0,0,0,0,false
2006-10-22,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,360,255,138470969,0,0,0,0,0,0,0,107,0,0,0,0,0,false
2006-10-23,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,996,646,222425932,0,0,0,0,0,10,0,110,0,0,0,0,0,false
2006-10-24,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,351,250,137108829,1,0,0,0,0,0,0,106,1,0,0,0,0,false
2006-10-25,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,357,254,133237490,1,0,0,0,0,0,0,108,1,0,0,0,0,false
2006-10-26,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1140,722,237095461,2,0,0,0,0,16,0,116,1,0,0,0,0,false
2006-10-27,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,361,258,140892450,1,0,0,0,0,0,0,110,1,0,0,0,0,false
2006-10-28,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,363,260,141900071,1,1,1,68739,0,0,0,111,1,1,1,68739,0,false
2006-10-29,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1003,648,223553756,5,0,0,0,0,9,0,113,2,0,0,0,0,false
2006-10-30,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,357,255,135242346,2,1,1,28283,0,0,0,110,1,0,0,0,0,false
2006-10-31,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,368,262,141436853,2,1,1,28283,0,0,0,112,0,0,0,0,0,false
2006-11-01,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1139,716,235519115,24,0,0,0,0,12,0,114,6,0,0,0,0,false
2006-11-02,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,366,259,136086274,7,0,0,0,0,0,0,109,1,0,0,0,0,false
2006-11-03,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,364,257,136199473,7,0,0,0,0,0,0,108,2,0,0,0,0,false
2006-11-04,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1018,652,222104054,5,0,0,0,0,7,0,112,1,0,0,0,0,false
2006-11-05,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,369,259,135141936,0,0,0,0,0,0,0,109,0,0,0,0,0,false
2006-11-06,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,366,256,133816455,2,0,0,0,0,0,0,109,1,0,0,0,0,false
2006-11-07,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1127,707,234963716,22,0,0,0,0,12,0,113,2,0,0,0,0,false
2006-11-08,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,372,265,136315617,0,0,0,0,0,0,0,105,0,0,0,0,0,false
2006-11-09,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,366,261,139635437,4,0,0,0,0,0,0,108,3,0,0,0,0,false
2006-11-10,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1026,658,221973942,5,0,0,0,0,9,0,111,1,0,0,0,0,false
2006-11-11,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,374,263,140589957,1,0,0,0,0,0,0,111,1,0,0,0,0,false
2006-11-12,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,364,255,137344279,0,0,0,0,0,1,0,107,0,0,0,0,0,false
2006-11-13,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1135,715,235914877,1,0,0,0,0,10,0,115,0,0,0,0,0,false
2006-11-14,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,364,257,136787767,1,0,0,0,0,0,0,108,1,0,0,0,0,false
2006-11-15,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,362,257,136653662,1,0,0,0,0,0,0,110,1,0,0,0,0,false
2006-11-16,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1014,655,219012787,7,0,0,0,0,8,0,113,1,0,0,0,0,false
2006-11-17,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,366,260,134369925,4,0,0,0,0,1,0,106,1,0,0,0,0,false
2006-11-18,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,367,256,137560288,6,0,0,0,0,0,0,106,3,0,0,0,0,false
2006-11-19,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1135,712,231832156,6,0,0,0,0,13,0,113,3,0,0,0,0,false
2006-11-20,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,357,248,129751910,3,0,0,0,0,0,0,103,2,0,0,0,0,false
2006-11-21,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,364,259,134024356,3,0,0,0,0,0,0,110,1,0,0,0,0,false
2006-11-22,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1012,662,224588697,13,0,0,0,0,9,0,114,2,0,0,0,0,false
2006-11-23,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,368,263,137369297,3,0,0,0,0,0,0,111,2,0,0,0,0,false
2006-11-24,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,368,262,136462488,6,0,0,0,0,0,0,113,3,0,0,0,0,false
2006-11-25,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1138,713,236018028,29,0,0,0,0,11,0,117,3,0,0,0,0,false
2006-11-26,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,373,266,135507557,4,0,0,0,0,1,0,112,3,0,0,0,0,false
2006-11-27,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,364,260,134371935,6,0,0,0,0,1,0,112,5,0,0,0,0,false
2006-11-28,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1026,659,222089254,42,0,0,0,0,9,0,115,9,0,0,0,0,false
2006-11-29,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,366,258,134596938,7,0,0,0,0,0,0,109,4,0,0,0,0,false
2006-11-30,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,363,257,136979169,3,0,0,0,0,0,0,109,1,0,0,0,0,false
2006-12-01,2006,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1117,712,232850955,11,1,1,1559146,0,10,0,116,4,0,0,0,0,false
